anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2022,0,64566,MINERA ESCONDIDA LIMITADA,79587210-8,MINA 0,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Antofagasta,Antofagasta,Antofagasta,2101,-24.25560211,-69.13134766,Generador Industrial,,,183.74,2,Valorización,7.0,Preparación para reutilización,,,17 04 07 | Metales mezclados,17 04 07 | Metales mezclados,,17 | Residuos de la construcción y demolición,,04 | Metales (incluidas sus aleaciones),,Destinatario Final,SERVILINARES SPA,Antofagasta,Antofagasta,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,386202,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISIÓN SALVADOR CENTRAL,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Atacama,Chañaral,Diego de Almagro,3202,-26.24736187,-69.62576373,Generador Industrial,,,37.6,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 39 | Plásticos,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),386202.0,DIVISIÓN SALVADOR CENTRAL,CORP NACIONAL DEL COBRE DE CHILE,Diego de Almagro,Atacama,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,386202,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISIÓN SALVADOR CENTRAL,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Atacama,Chañaral,Diego de Almagro,3202,-26.24736187,-69.62576373,Generador Industrial,,,40.03,2,Valorización,8.0,Reciclaje,22.0,Reciclaje de Residuos voluminosos,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5461908.0,POLAMBIENTE SA,POLAMBIENTE S.A.,Lampa,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,386202,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISIÓN SALVADOR CENTRAL,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Atacama,Chañaral,Diego de Almagro,3202,-26.24736187,-69.62576373,Generador Industrial,,,57.125,2,Valorización,8.0,Reciclaje,46.0,Reciclaje de Neumáticos Fuera de Uso,16 01 03 | Neumáticos fuera de uso,16 01 03 | Neumáticos fuera de uso,,16 | Residuos no especificados en otro capítulo de la lista,,"01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08)",5487350.0,Arrigoni Ambiental NFU,ARRIGONI AMBIENTAL NFU SPA,Mostazal,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,386202,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISIÓN SALVADOR CENTRAL,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Atacama,Chañaral,Diego de Almagro,3202,-26.24736187,-69.62576373,Generador Industrial,,,99.41,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),386202.0,DIVISIÓN SALVADOR CENTRAL,CORP NACIONAL DEL COBRE DE CHILE,Diego de Almagro,Atacama,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,386202,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISIÓN SALVADOR CENTRAL,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Atacama,Chañaral,Diego de Almagro,3202,-26.24736187,-69.62576373,Generador Industrial,,,191.47,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 01 38 | Madera distinta de la especificada en el código 20 01 37,20 01 38 | Madera distinta de la especificada en el código 20 01 37,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),386202.0,DIVISIÓN SALVADOR CENTRAL,CORP NACIONAL DEL COBRE DE CHILE,Diego de Almagro,Atacama,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,386202,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISIÓN SALVADOR CENTRAL,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Atacama,Chañaral,Diego de Almagro,3202,-26.24736187,-69.62576373,Generador Industrial,,,490.16,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,01 01 02 | Residuos de la extracción de minerales no metálicos,01 01 02 | Residuos de la extracción de minerales no metálicos,,"01 | Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales",,01 | Residuos de la extracción de minerales,386202.0,DIVISIÓN SALVADOR CENTRAL,CORP NACIONAL DEL COBRE DE CHILE,Diego de Almagro,Atacama,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,386202,CORP NACIONAL DEL COBRE DE CHILE,61704000-K,DIVISIÓN SALVADOR CENTRAL,Minería,,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Atacama,Chañaral,Diego de Almagro,3202,-26.24736187,-69.62576373,Generador Industrial,,,4792.54,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,386202.0,DIVISIÓN SALVADOR CENTRAL,CORP NACIONAL DEL COBRE DE CHILE,Diego de Almagro,Atacama,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,322242,EMPRESA DE TRANSPORTE FERROVIARIO S A,96545600-7,DIVISION VALLENAR,Otras actividades,,Transporte de carga por ferrocarril,H4912,Transporte de carga por ferrocarril,H491200,Atacama,Huasco,Vallenar,3301,-28.57579968,-70.757098,Generador Industrial,,,36.654,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5480981.0,Relleno Sanitario de la Provincia del Huasco,ASOCIACION DE MUNICIPALIDADES DE LA PROVINCIA DEL HUASCO,Vallenar,Atacama,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5469232,DOKA CHILE ENCOFRADOS LTDA,76955360-6,DOKA CHILE ENCOFRADO,Construcción,,Otras actividades especializadas de construcción,F4390,Otras actividades especializadas de construcción,F439000,Metropolitana de Santiago,Chacabuco,Lampa,13302,-33.31467587,-70.74327544,Generador Industrial,,,207.48,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,97614.0,RELLENO SANITARIO SANTA MARTA,CONSORCIO SANTA MARTA S A,Talagante,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,85935,DOLE CHILE S A,94612000-6,DOLE CHILE S.A. - PLANTA CHIMBARONGO,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Libertador General Bernardo O'Higgins,Colchagua,Chimbarongo,6303,-34.70805845,-71.02493245,Generador Industrial,,,11.63,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),36.0,"Pretratamiento de papel, cartón y productos de papel",20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5479098.0,SOREPA RANCAGUA,SOC RECUPERADORA DE PAPEL SPA,Rancagua,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,85935,DOLE CHILE S A,94612000-6,DOLE CHILE S.A. - PLANTA CHIMBARONGO,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Libertador General Bernardo O'Higgins,Colchagua,Chimbarongo,6303,-34.70805845,-71.02493245,Generador Industrial,,,128.72,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5457604.0,RELLENO SANITARIO COLIHUES LA YESCA,I MUNICIPALIDAD DE RANCAGUA,Requínoa,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5461747,DOLE CHILE S A,94612000-6,DOLE CHILE SA PLANTA LONTUE,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Maule,Curicó,Sagrada Familia,7307,-35.04540962,-71.2715746,Generador Industrial,,,33.96,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,4587897.0,CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE,ECOMAULE SPA,Río Claro,Maule,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5461747,DOLE CHILE S A,94612000-6,DOLE CHILE SA PLANTA LONTUE,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Maule,Curicó,Sagrada Familia,7307,-35.04540962,-71.2715746,Generador Industrial,,,206.25,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,,Destinatario Final,ECOMAULE S A,Curicó,Maule,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5461747,DOLE CHILE S A,94612000-6,DOLE CHILE SA PLANTA LONTUE,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Maule,Curicó,Sagrada Familia,7307,-35.04540962,-71.2715746,Generador Industrial,,,349.559,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,4587897.0,CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE,ECOMAULE SPA,Río Claro,Maule,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5468775,DOLE CHILE S A,94612000-6,DOLE CHILE SA  PLANTA MOLINA,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Maule,Curicó,Molina,7304,-35.08845403,-71.26637398,Generador Industrial,,,4.68,2,Valorización,8.0,Reciclaje,18.0,Reciclaje de plásticos,20 01 39 | Plásticos,20 01 39 | Plásticos,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461907.0,RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA,RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA,Curicó,Maule,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5468775,DOLE CHILE S A,94612000-6,DOLE CHILE SA  PLANTA MOLINA,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Maule,Curicó,Molina,7304,-35.08845403,-71.26637398,Generador Industrial,,,73.2,2,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",20 01 01 | Papel y cartón,20 01 01 | Papel y cartón,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),5461907.0,RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO ORTIZ FUENZALIDA,RECUPERADORA DE EXCEDENTES INDUSTRIALES RODOLFO RUBEN ORTIZ FUENZALIDA,Curicó,Maule,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5468775,DOLE CHILE S A,94612000-6,DOLE CHILE SA  PLANTA MOLINA,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Maule,Curicó,Molina,7304,-35.08845403,-71.26637398,Generador Industrial,,,238.27,1,Eliminación,3.0,Disposición final,,,20 03 01 | Mezclas de residuos municipales,20 03 01 | Mezclas de residuos municipales,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,4587897.0,CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE,ECOMAULE SPA,Río Claro,Maule,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5403150,DOLE CHILE S A,94612000-6,DOLE CHILE S.A. - PLANTA SAN FELIPE,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Valparaíso,San Felipe de Aconcagua,San Felipe,5701,-32.79233593,-70.70402955,Generador Industrial,,,239.15,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5460838.0,SERVICIOS GEA LTDA,SERVICIOS GEA LIMITADA,San Felipe,Valparaíso,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,11368,DOLE CHILE S A,94612000-6,DOLE CHILE S.A. - PLANTA SAN FERNANDO,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Libertador General Bernardo O'Higgins,Colchagua,San Fernando,6301,-34.56158321,-70.96827698,Generador Industrial,,,157.31,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,5457604.0,RELLENO SANITARIO COLIHUES LA YESCA,I MUNICIPALIDAD DE RANCAGUA,Requínoa,Libertador Gral. Bernardo O'Higgins,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,11368,DOLE CHILE S A,94612000-6,DOLE CHILE S.A. - PLANTA SAN FERNANDO,Comercio mayorista,,Venta al por mayor a cambio de una retribución o por contrata,G4610,Corretaje al por mayor de productos agrícolas,G461001,Libertador General Bernardo O'Higgins,Colchagua,San Fernando,6301,-34.56158321,-70.96827698,Generador Industrial,,,509.84,1,Eliminación,3.0,Disposición final,11.0,Relleno sanitario,20 03 99 | Residuos municipales no especificados en otra categoría,20 03 99 | Residuos municipales no especificados en otra categoría,,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",,03 | Otros residuos municipales,245025.0,RELLENO SANITARIO PARQUE EL GUANACO,RELLENOS SANITARIOS DEL MAULE S A,Teno,Maule,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5482903,DOMINION SPA,99597170-4,DOMINION,Otras actividades,,Actividades de asociaciones empresariales y de empleadores,S9411,Actividades de asociaciones empresariales y de empleadores,S941100,Metropolitana de Santiago,Santiago,Independencia,13108,-33.4119788,-70.6790737,Generador Industrial,,,0.0295,2,Valorización,8.0,Reciclaje,16.0,"Reciclaje de papel, cartón y productos de papel",15 01 04 | Envases metálicos,15 01 04 | Envases metálicos,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5467286.0,RECICLADOS INDUSTRIALES S A PLANTA RENCA,RECICLADOS INDUSTRIALES S.A,Renca,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5482903,DOMINION SPA,99597170-4,DOMINION,Otras actividades,,Actividades de asociaciones empresariales y de empleadores,S9411,Actividades de asociaciones empresariales y de empleadores,S941100,Metropolitana de Santiago,Santiago,Independencia,13108,-33.4119788,-70.6790737,Generador Industrial,,,0.048,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461523.0,RECUPAC SUCURSAL PINTANA,RECUPAC S.A.,La Pintana,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
2022,0,5482903,DOMINION SPA,99597170-4,DOMINION,Otras actividades,,Actividades de asociaciones empresariales y de empleadores,S9411,Actividades de asociaciones empresariales y de empleadores,S941100,Metropolitana de Santiago,Santiago,Independencia,13108,-33.4119788,-70.6790737,Generador Industrial,,,0.05,5,Recepción y Almacenamiento,35.0,Pretratamiento (I.R.A.R.),45.0,Pretratamiento de plásticos ,15 01 02 | Envases de plástico,15 01 02 | Envases de plástico,,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),5461522.0,RECUPAC SUCURSAL CERRILLOS,RECUPAC S.A.,Cerrillos,Metropolitana de Santiago,Chile,gi-sinader-2022-ckan.xlsx,False
