año;rol_establecimiento;id_rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;id_capitulo_ler;subcapitulo_ler;id_subcapitulo_ler;nombre_ler;id_nombre_ler;ler_codigo;id_ler_codigo
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;0,085;Relleno sanitario;11;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 08 | Residuos biodegradables de cocinas y restaurantes;8; Residuos biodegradables de cocinas y restaurantes;200108
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;62,44;Pretratamiento de Metales;44;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 04 | Envases metálicos;4; Envases metálicos;150104
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;2;0,7693;Preparación para reutilización;7;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 02 | Envases de plástico;2; Envases de plástico;150102
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;2;0,377;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1; Papel y cartón;200101
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;3,19;Residuos Voluminosos;49;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39; Plásticos;200139
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;4,206;Pretratamiento de plásticos;45;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 02 | Envases de plástico;2; Envases de plástico;150102
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;0,2;Pretratamiento de Residuos Voluminosos;50;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1; Papel y cartón;200101
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;442,06;Residuos Voluminosos;49;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 38 | Madera distinta de la especificada en el código 20 01 37;38; Madera distinta de la especificada en el código 20 01 37;200138
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;0,222;Residuos Voluminosos;49;Eliminación;1;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 02 | Envases de plástico;2; Envases de plástico;150102
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;6,29;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39; Plásticos;200139
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;2,2;Residuos Voluminosos;49;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40; Metales;200140
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;2;78,46;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 38 | Madera distinta de la especificada en el código 20 01 37;38; Madera distinta de la especificada en el código 20 01 37;200138
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;2;168,995;Reciclaje de metales;20;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40; Metales;200140
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;166,84;Residuos Voluminosos;49;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40; Metales;200140
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;4,14;Residuos Voluminosos;49;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 38 | Madera distinta de la especificada en el código 20 01 37;38; Madera distinta de la especificada en el código 20 01 37;200138
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;2;11,27;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39; Plásticos;200139
2021;Destinatario Final;4;4587897;CENTRO DE TRATAMIENTO DE RESIDUOS ECOMAULE;ECOMAULE S A;99539220-8;Tratamiento y eliminación de desechos no peligrosos;E3821;Tratamiento y eliminación de desechos no peligrosos;E382100;-35,20075205;-71,40190702;7108;Río Claro;Talca;Maule;Gestores de residuos;15;1;5,56;Relleno sanitario;11;Eliminación;1;17 | Residuos de la construcción y demolición;17;02 | Madera, vidrio y plástico;2;17 02 01 | Madera libre de impregnación o pinturas;1; Madera libre de impregnación o pinturas;170201
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;2;2,32;Preparación para reutilización;7;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39; Plásticos;200139
2021;Destinatario Final;4;5468753;EXEQUIEL SANCHEZ LAZO;0;77572452-8;Actividades de descontaminación y otros servicios de gestión de desechos;E3900;Actividades de descontaminación y otros servicios de gestión de desechos;E390000;-34,07091684;-70,72836413;6106;Graneros;Cachapoal;Libertador General Bernardo O'Higgins;Otras actividades;20;1;5,07;Residuos Voluminosos;49;Eliminación;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40; Metales;200140
2021;Destinatario Final;4;5468848;COM DE METALES FINAMET LTDA;COMERCIALIZADORA DE METALES FINAMET LIMITADA;76078133-9;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desechos metálicos (chatarra);G466902;-36,99664498;-73,17492247;8102;Coronel;Concepción;Biobío;Comercio mayorista;18;1;22,96;Reciclaje de metales;20;Valorización;2;17 | Residuos de la construcción y demolición;17;04 | Metales (incluidas sus aleaciones);4;17 04 05 | Hierro y acero no galvanizados;5; Hierro y acero no galvanizados;170405
