id;año;rol_establecimiento;id_rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;id_capitulo_ler;subcapitulo_ler;id_subcapitulo_ler;nombre_ler;ler_codigo
3670;2022;Destinatario Final;4;1474586;SUAREZ VILLAR NOLBERTO ORLANDO;NOLBERTO ORLANDO SUAREZ;7744650-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,465689326674;-70,690880378996;13106;Estación Central;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;241,502;Pretratamiento de Metales;44;Recolección;5;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;12;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;1;12 01 99 | Residuos no especificados en otra categoría;12 01 99 
3676;2022;Destinatario Final;4;1474586;SUAREZ VILLAR NOLBERTO ORLANDO;NOLBERTO ORLANDO SUAREZ;7744650-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,465689326674;-70,690880378996;13106;Estación Central;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;69,702;Reciclaje de metales;20;Valorización;2;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;12;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;1;12 01 99 | Residuos no especificados en otra categoría;12 01 99 
3677;2022;Destinatario Final;4;1474586;SUAREZ VILLAR NOLBERTO ORLANDO;NOLBERTO ORLANDO SUAREZ;7744650-8;Recuperación de materiales;E3830;Recuperación y reciclamiento de desperdicios y desechos metálicos;E383001;-33,465689326674;-70,690880378996;13106;Estación Central;Santiago;Metropolitana de Santiago;Gestores de residuos;15;1;30,205;Reciclaje de metales;20;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;20 01 40 
3678;2022;Destinatario Final;4;5460605;RECIPACK LTDA;COMERCIAL E INDUSTRIAL RECIPACK LIMITADA;76081792-9;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;-33,187691296036;-70,779410027738;13301;Colina;Chacabuco;Metropolitana de Santiago;Otras actividades;20;1;1,65;Reciclaje de plásticos;18;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 02 | Envases de plástico;15 01 02 
3679;2022;Destinatario Final;4;5460605;RECIPACK LTDA;COMERCIAL E INDUSTRIAL RECIPACK LIMITADA;76081792-9;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;-33,187691296036;-70,779410027738;13301;Colina;Chacabuco;Metropolitana de Santiago;Otras actividades;20;1;7,627;Reciclaje de plásticos;18;Valorización;2;17 | Residuos de la construcción y demolición;17;02 | Madera, vidrio y plástico;2;17 02 09 | Plástico PPR (polipropileno R);17 02 09 
3680;2022;Destinatario Final;4;5460605;RECIPACK LTDA;COMERCIAL E INDUSTRIAL RECIPACK LIMITADA;76081792-9;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;-33,187691296036;-70,779410027738;13301;Colina;Chacabuco;Metropolitana de Santiago;Otras actividades;20;1;0,193;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;20 01 39 
3681;2022;Destinatario Final;4;5460605;RECIPACK LTDA;COMERCIAL E INDUSTRIAL RECIPACK LIMITADA;76081792-9;Otras actividades de servicios personales n.c.p.;S9609;Otras actividades de servicios personales n.c.p.;S960909;-33,187691296036;-70,779410027738;13301;Colina;Chacabuco;Metropolitana de Santiago;Otras actividades;20;1;3,444;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 99 | Residuos municipales no especificados en otra categoría;20 03 99 
3682;2022;Destinatario Final;4;5442945;FERNANDO ENRIQUE SOLIS GARCIA;FERNANDO ENRIQUE SOLIS;6582825-1;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desperdicios, desechos y otros productos n.c.p.;G466909;-33,432074674548;-70,702371225705;13126;Quinta Normal;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;0,384;Pretratamiento de Metales;44;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 02 | Envases de plástico;15 01 02 
3683;2022;Destinatario Final;4;5442945;FERNANDO ENRIQUE SOLIS GARCIA;FERNANDO ENRIQUE SOLIS;6582825-1;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desperdicios, desechos y otros productos n.c.p.;G466909;-33,432074674548;-70,702371225705;13126;Quinta Normal;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;0,48;Pretratamiento de plásticos;45;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 04 | Envases metálicos;15 01 04 
3684;2022;Destinatario Final;4;5442945;FERNANDO ENRIQUE SOLIS GARCIA;FERNANDO ENRIQUE SOLIS;6582825-1;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desperdicios, desechos y otros productos n.c.p.;G466909;-33,432074674548;-70,702371225705;13126;Quinta Normal;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;224,871;Pretratamiento de plásticos;45;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 06 | Envases mezclados;15 01 06 
3685;2022;Destinatario Final;4;5442945;FERNANDO ENRIQUE SOLIS GARCIA;FERNANDO ENRIQUE SOLIS;6582825-1;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desperdicios, desechos y otros productos n.c.p.;G466909;-33,432074674548;-70,702371225705;13126;Quinta Normal;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;15,81;Reciclaje de plásticos;18;Valorización;2;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;07 | Residuos de la producción de bebidas alcohólicas y no alcohólicas (excepto café, té y cacao);7;02 07 99 | Residuos no especificados en otra categoría;02 07 99 
3686;2022;Destinatario Final;4;5442945;FERNANDO ENRIQUE SOLIS GARCIA;FERNANDO ENRIQUE SOLIS;6582825-1;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desperdicios, desechos y otros productos n.c.p.;G466909;-33,432074674548;-70,702371225705;13126;Quinta Normal;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;2,82;Reciclaje de plásticos;18;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";15;01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);1;15 01 05 | Envases compuestos;15 01 05 
3687;2022;Destinatario Final;4;5442945;FERNANDO ENRIQUE SOLIS GARCIA;FERNANDO ENRIQUE SOLIS;6582825-1;Venta al por mayor de desperdicios, desechos, chatarra y otros productos n.c.p.;G4669;Venta al por mayor de desperdicios, desechos y otros productos n.c.p.;G466909;-33,432074674548;-70,702371225705;13126;Quinta Normal;Santiago;Metropolitana de Santiago;Comercio mayorista;18;1;0,26;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;20 01 39 
3688;2022;Destinatario Final;4;5462309;PROCESADORA DE PLASTICOS PUELCHE LTDA;PROCESADORA DE PLASTICOS PUELCHE SPA;76099416-2;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-41,498660739775;-73,043167013185;10101;Puerto Montt;Llanquihue;Los Lagos;Industria química, de plástico y caucho;7;1;185,766;Reciclaje de plásticos;18;Valorización;2;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;02 01 04 | Residuos de plásticos (excepto embalajes);02 01 04 
3689;2022;Destinatario Final;4;5462309;PROCESADORA DE PLASTICOS PUELCHE LTDA;PROCESADORA DE PLASTICOS PUELCHE SPA;76099416-2;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-41,498660739775;-73,043167013185;10101;Puerto Montt;Llanquihue;Los Lagos;Industria química, de plástico y caucho;7;1;0,85;Reciclaje de plásticos;18;Valorización;2;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;2;02 02 99 | Residuos no especificados en otra categoría;02 02 99 
3690;2022;Destinatario Final;4;5462309;PROCESADORA DE PLASTICOS PUELCHE LTDA;PROCESADORA DE PLASTICOS PUELCHE SPA;76099416-2;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-41,498660739775;-73,043167013185;10101;Puerto Montt;Llanquihue;Los Lagos;Industria química, de plástico y caucho;7;1;11,666;Reciclaje de plásticos;18;Valorización;2;12 | Residuos del moldeado y del tratamiento físico y mecánico de superficie de metales y plásticos;12;01 | Residuos del moldeado y tratamiento físico y mecánico de superficie de metales y plásticos;1;12 01 05 | Virutas y rebabas de plástico;12 01 05 
3691;2022;Destinatario Final;4;5462309;PROCESADORA DE PLASTICOS PUELCHE LTDA;PROCESADORA DE PLASTICOS PUELCHE SPA;76099416-2;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-41,498660739775;-73,043167013185;10101;Puerto Montt;Llanquihue;Los Lagos;Industria química, de plástico y caucho;7;1;13,881;Reciclaje de plásticos;18;Valorización;2;17 | Residuos de la construcción y demolición;17;02 | Madera, vidrio y plástico;2;17 02 10 | Plástico HDPE (polietileno de alta densidad);17 02 10 
3692;2022;Destinatario Final;4;5462309;PROCESADORA DE PLASTICOS PUELCHE LTDA;PROCESADORA DE PLASTICOS PUELCHE SPA;76099416-2;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-41,498660739775;-73,043167013185;10101;Puerto Montt;Llanquihue;Los Lagos;Industria química, de plástico y caucho;7;1;0,3868;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;20 01 39 
3693;2022;Destinatario Final;4;5462309;PROCESADORA DE PLASTICOS PUELCHE LTDA;PROCESADORA DE PLASTICOS PUELCHE SPA;76099416-2;Fabricación de productos de plástico;C2220;Fabricación de productos de plástico;C222000;-41,498660739775;-73,043167013185;10101;Puerto Montt;Llanquihue;Los Lagos;Industria química, de plástico y caucho;7;2;8,691;Relleno sanitario;11;Eliminación;1;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;01 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;02 01 04 | Residuos de plásticos (excepto embalajes);02 01 04 
3694;2022;Destinatario Final;4;5463313;CHATARRA ALMENDRAL;COMERCIAL Y SERVICIOS MOLINA, MOLINA & LEIVA LIMITADA;76178996-1;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-32,747543003893;-70,671542468327;5706;Santa María;San Felipe de Aconcagua;Valparaíso;Gestores de residuos;15;1;116,02;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;20 01 40 
3695;2022;Destinatario Final;4;5463313;CHATARRA ALMENDRAL;COMERCIAL Y SERVICIOS MOLINA, MOLINA & LEIVA LIMITADA;76178996-1;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-32,747543003893;-70,671542468327;5706;Santa María;San Felipe de Aconcagua;Valparaíso;Gestores de residuos;15;1;2,03;Reciclaje de metales;20;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 99 | Residuos no especificados de otra forma;16 01 99 
3696;2022;Destinatario Final;4;5463313;CHATARRA ALMENDRAL;COMERCIAL Y SERVICIOS MOLINA, MOLINA & LEIVA LIMITADA;76178996-1;Tratamiento y eliminación de desechos peligrosos;E3822;Tratamiento y eliminación de desechos peligrosos;E382200;-32,747543003893;-70,671542468327;5706;Santa María;San Felipe de Aconcagua;Valparaíso;Gestores de residuos;15;1;10,98;Reciclaje de metales;20;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;20 01 40 
3697;2022;Destinatario Final;4;5459127;R01G377;SOC COMERCIAL RECMETAL COMPANIA LIMITADA;77612130-4;Venta al por mayor de metales y minerales metalíferos;G4662;Venta al por mayor de metales y minerales metalíferos;G466200;-20,273904077068;-70,086788163014;1107;Alto Hospicio;Iquique;Tarapacá;Comercio mayorista;18;2;40388,824;Reciclaje de metales;20;Valorización;2;16 | Residuos no especificados en otro capítulo de la lista;16;01 | Vehículos de diferentes medios de transporte (incluidas las máquinas no de carretera) al final de su vida útil y residuos del desguace de vehículos al final de su vida útil y del mantenimiento de vehículos (excepto los de los capítulos 13, 14 y los subcapítulos 16 06 y 16 08);1;16 01 17 | Metales ferrosos;16 01 17 
3709;2022;Destinatario Final;4;5479798;bdc spa;BDC SPA;77112684-7;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-34,2466189736955;-70,7991653743302;6116;Requínoa;Cachapoal;Libertador Gral. Bernardo O'Higgins;Otras actividades;20;1;6,44;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;03 | Residuos de la transformación de la madera y de la producción de tableros y muebles, pasta de papel, papel y cartón;3;03 | Residuos de la producción y transformación de pasta de papel, papel y cartón;3;03 03 08 | Residuos procedentes de la clasificación de papel y cartón destinados al reciclado;03 03 08 
