anio,mes,id_vu,razon_social,rut,nombre_establecimiento,rubro,id_rubro,ciiu4,id_ciiu4,ciiu6,id_ciiu6,region,provincia,comuna,id_comuna,latitud,longitud,rol_establecimiento,id_declaracion,tipo_movimiento,toneladas,tratamiento_n1_id,tratamiento_n1,tratamiento_n2_id,tratamiento_n2,tratamiento_n3_id,tratamiento_n3,ler_codigo,ler_nombre,ler_capitulo_num,ler_capitulo,ler_subcapitulo_num,ler_subcapitulo,trazabilidad_id_vu,trazabilidad_nombre_establecimiento,trazabilidad_razon_social,trazabilidad_comuna,trazabilidad_region,trazabilidad_pais,fuente_archivo,es_declaracion_excluida_original
2022,,5440322,MINERA ANTUCOYA,76079669-7,MINERA ANTUCOYA,Minería,4.0,Extracción y procesamiento de cobre,B0400,Extracción y procesamiento de cobre,B040000,Antofagasta,Antofagasta,Mejillones,2102,-22.622444473777,-69.838470110231,Destinatario Final,,1,316.25,1,Eliminación,,,11,Relleno sanitario,20 03 01 ,20 03 01 | Mezclas de residuos municipales,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",3,03 | Otros residuos municipales,,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,6.805,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,4.277,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.125,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,1.972,2,Valorización,,,18,Reciclaje de plásticos,20 01 39 ,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.464,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.146,2,Valorización,,,18,Reciclaje de plásticos,20 01 39 ,20 01 39 | Plásticos,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,5.78,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.398,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.098,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.082,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,1.126,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.066,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,1474586,NOLBERTO ORLANDO SUAREZ,7744650-8,SUAREZ VILLAR NOLBERTO ORLANDO,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de desperdicios y desechos metálicos,E383001,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.465689326674,-70.690880378996,Destinatario Final,,1,0.98,5,Recolección,,,44,Pretratamiento de Metales,15 01 04 ,15 01 04 | Envases metálicos,15,"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría",1,01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.3,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.042,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,2.367,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.157,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.24,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.331,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,17.91,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.059,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.035,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,0.703,2,Valorización,,,16,"Reciclaje de papel, cartón y productos de papel",20 01 01 ,20 01 01 | Papel y cartón,20,"20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente",1,01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01),,,,,,,df-sinader-2022-ckan.csv,False
2022,,1474586,NOLBERTO ORLANDO SUAREZ,7744650-8,SUAREZ VILLAR NOLBERTO ORLANDO,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de desperdicios y desechos metálicos,E383001,Metropolitana de Santiago,Santiago,Estación Central,13106,-33.465689326674,-70.690880378996,Destinatario Final,,1,0.07,5,Recolección,,,44,Pretratamiento de Metales,17 04 05 ,17 04 05 | Hierro y acero no galvanizados,17,17 | Residuos de la construcción y demolición,4,04 | Metales (incluidas sus aleaciones),,,,,,,df-sinader-2022-ckan.csv,False
2022,,5464578,RECICLADORA RECICLEAN SPA,76201081-K,RECICLADORA RECICLEAN SPA,Gestores de residuos,15.0,Recuperación de materiales,E3830,Recuperación y reciclamiento de papel,E383002,Metropolitana de Santiago,Santiago,Cerrillos,13102,-33.486139854149,-70.7029226747,Destinatario Final,,1,1.371,2,Valorización,,,18,Reciclaje de plásticos,02 05 99 ,02 05 99 | Residuos no especificados en otra categoría,2,"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos",5,05 | Residuos de la industria de productos lácteos,,,,,,,df-sinader-2022-ckan.csv,False
